"id";"team_fifa_api_id";"team_api_id";"date";"buildUpPlaySpeed";"buildUpPlaySpeedClass";"buildUpPlayDribbling";"buildUpPlayDribblingClass";"buildUpPlayPassing";"buildUpPlayPassingClass";"buildUpPlayPositioningClass";"chanceCreationPassing";"chanceCreationPassingClass";"chanceCreationCrossing";"chanceCreationCrossingClass";"chanceCreationShooting";"chanceCreationShootingClass";"chanceCreationPositioningClass";"defencePressure";"defencePressureClass";"defenceAggression";"defenceAggressionClass";"defenceTeamWidth";"defenceTeamWidthClass";"defenceDefenderLineClass"
922.0;477.0;8388.0;"2011-02-22 00:00:00";71.0;"Fast";49.0;"Little";53.0;"Mixed";"Organised";38.0;"Normal";53.0;"Normal";53.0;"Normal";"Organised";40.0;"Medium";49.0;"Press";55.0;"Normal";"Cover"
923.0;477.0;8388.0;"2012-02-22 00:00:00";44.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";54.0;"Normal";41.0;"Normal";57.0;"Normal";"Organised";50.0;"Medium";46.0;"Press";62.0;"Normal";"Cover"
924.0;477.0;8388.0;"2013-09-20 00:00:00";44.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";54.0;"Normal";41.0;"Normal";57.0;"Normal";"Organised";50.0;"Medium";46.0;"Press";62.0;"Normal";"Cover"
925.0;477.0;8388.0;"2014-09-19 00:00:00";44.0;"Balanced";48.0;"Normal";45.0;"Mixed";"Organised";54.0;"Normal";41.0;"Normal";57.0;"Normal";"Organised";50.0;"Medium";46.0;"Press";62.0;"Normal";"Cover"
927.0;1564.0;8242.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";45.0;"Mixed";"Organised";45.0;"Normal";40.0;"Normal";70.0;"Lots";"Organised";70.0;"High";70.0;"Double";65.0;"Normal";"Cover"
928.0;111540.0;2033.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";50.0;"Normal";60.0;"Normal";45.0;"Normal";"Free Form";50.0;"Medium";45.0;"Press";60.0;"Normal";"Cover"
929.0;111540.0;2033.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";65.0;"Normal";"Free Form";50.0;"Medium";45.0;"Press";35.0;"Normal";"Cover"
930.0;111540.0;2033.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";53.0;"Normal";37.0;"Normal";44.0;"Normal";"Organised";37.0;"Medium";24.0;"Contain";44.0;"Normal";"Cover"
931.0;111540.0;2033.0;"2013-09-20 00:00:00";45.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";53.0;"Normal";37.0;"Normal";43.0;"Normal";"Free Form";37.0;"Medium";31.0;"Contain";44.0;"Normal";"Cover"
932.0;111540.0;2033.0;"2014-09-19 00:00:00";45.0;"Balanced";62.0;"Normal";40.0;"Mixed";"Organised";53.0;"Normal";37.0;"Normal";44.0;"Normal";"Organised";37.0;"Medium";24.0;"Contain";44.0;"Normal";"Cover"
933.0;682.0;8573.0;"2014-09-19 00:00:00";52.0;"Balanced";49.0;"Normal";54.0;"Mixed";"Organised";45.0;"Normal";42.0;"Normal";53.0;"Normal";"Organised";42.0;"Medium";47.0;"Press";44.0;"Normal";"Cover"
935.0;479.0;8371.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";45.0;"Normal";65.0;"Normal";55.0;"Normal";"Free Form";30.0;"Deep";65.0;"Press";55.0;"Normal";"Cover"
936.0;479.0;8371.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";56.0;"Normal";69.0;"Lots";68.0;"Lots";"Free Form";48.0;"Medium";61.0;"Press";68.0;"Wide";"Cover"
937.0;479.0;8371.0;"2012-02-22 00:00:00";34.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";55.0;"Normal";59.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";52.0;"Press";69.0;"Wide";"Cover"
938.0;479.0;8371.0;"2013-09-20 00:00:00";38.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";55.0;"Normal";59.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";52.0;"Press";69.0;"Wide";"Cover"
939.0;479.0;8371.0;"2014-09-19 00:00:00";38.0;"Balanced";53.0;"Normal";52.0;"Mixed";"Organised";55.0;"Normal";59.0;"Normal";54.0;"Normal";"Organised";47.0;"Medium";52.0;"Press";65.0;"Normal";"Cover"
941.0;100087.0;1773.0;"2012-02-22 00:00:00";52.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";53.0;"Normal";54.0;"Normal";"Organised";43.0;"Medium";44.0;"Press";50.0;"Normal";"Cover"
942.0;100087.0;1773.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";53.0;"Normal";54.0;"Normal";"Organised";43.0;"Medium";44.0;"Press";50.0;"Normal";"Cover"
943.0;100087.0;1773.0;"2014-09-19 00:00:00";52.0;"Balanced";51.0;"Normal";50.0;"Mixed";"Organised";50.0;"Normal";53.0;"Normal";54.0;"Normal";"Organised";43.0;"Medium";44.0;"Press";50.0;"Normal";"Cover"
944.0;1892.0;6403.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";50.0;"Normal";60.0;"Normal";60.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Offside Trap"
945.0;1892.0;6403.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";49.0;"Normal";49.0;"Normal";"Organised";45.0;"Medium";55.0;"Press";50.0;"Normal";"Offside Trap"
946.0;1892.0;6403.0;"2012-02-22 00:00:00";38.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";52.0;"Normal";53.0;"Normal";52.0;"Normal";"Organised";36.0;"Medium";39.0;"Press";68.0;"Wide";"Cover"
947.0;1892.0;6403.0;"2013-09-20 00:00:00";50.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";52.0;"Normal";53.0;"Normal";52.0;"Normal";"Organised";36.0;"Medium";39.0;"Press";64.0;"Normal";"Cover"
948.0;1892.0;6403.0;"2014-09-19 00:00:00";38.0;"Balanced";40.0;"Normal";39.0;"Mixed";"Organised";52.0;"Normal";53.0;"Normal";52.0;"Normal";"Organised";36.0;"Medium";39.0;"Press";64.0;"Normal";"Cover"
950.0;10030.0;8460.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";49.0;"Mixed";"Organised";50.0;"Normal";34.0;"Normal";55.0;"Normal";"Organised";30.0;"Deep";48.0;"Press";30.0;"Narrow";"Cover"
951.0;10030.0;8460.0;"2011-02-22 00:00:00";52.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";49.0;"Normal";37.0;"Normal";55.0;"Normal";"Organised";36.0;"Medium";48.0;"Press";40.0;"Normal";"Cover"
952.0;10030.0;8460.0;"2012-02-22 00:00:00";67.0;"Fast";49.0;"Little";59.0;"Mixed";"Organised";52.0;"Normal";48.0;"Normal";68.0;"Lots";"Organised";33.0;"Deep";52.0;"Press";53.0;"Normal";"Cover"
953.0;10030.0;8460.0;"2013-09-20 00:00:00";67.0;"Fast";49.0;"Little";59.0;"Mixed";"Organised";52.0;"Normal";48.0;"Normal";68.0;"Lots";"Organised";40.0;"Medium";52.0;"Press";53.0;"Normal";"Cover"
954.0;10030.0;8460.0;"2014-09-19 00:00:00";73.0;"Fast";46.0;"Normal";55.0;"Mixed";"Organised";52.0;"Normal";48.0;"Normal";63.0;"Normal";"Organised";33.0;"Deep";55.0;"Press";53.0;"Normal";"Cover"
956.0;1843.0;8540.0;"2010-02-22 00:00:00";63.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";30.0;"Safe";30.0;"Little";70.0;"Lots";"Organised";45.0;"Medium";40.0;"Press";60.0;"Normal";"Cover"
957.0;1843.0;8540.0;"2011-02-22 00:00:00";65.0;"Balanced";49.0;"Little";35.0;"Mixed";"Free Form";50.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";35.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
958.0;1843.0;8540.0;"2012-02-22 00:00:00";60.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";50.0;"Normal";35.0;"Normal";65.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
959.0;1843.0;8540.0;"2013-09-20 00:00:00";66.0;"Balanced";49.0;"Little";37.0;"Mixed";"Free Form";56.0;"Normal";34.0;"Normal";63.0;"Normal";"Free Form";43.0;"Medium";42.0;"Press";48.0;"Normal";"Cover"
960.0;1843.0;8540.0;"2014-09-19 00:00:00";66.0;"Balanced";55.0;"Normal";37.0;"Mixed";"Organised";56.0;"Normal";34.0;"Normal";63.0;"Normal";"Organised";43.0;"Medium";42.0;"Press";48.0;"Normal";"Cover"
962.0;73.0;9847.0;"2010-02-22 00:00:00";50.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";40.0;"Normal";65.0;"Normal";55.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Offside Trap"
963.0;73.0;9847.0;"2011-02-22 00:00:00";35.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";35.0;"Normal";35.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";55.0;"Press";65.0;"Normal";"Cover"
964.0;73.0;9847.0;"2012-02-22 00:00:00";49.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";62.0;"Normal";52.0;"Normal";60.0;"Normal";"Organised";49.0;"Medium";46.0;"Press";52.0;"Normal";"Cover"
965.0;73.0;9847.0;"2013-09-20 00:00:00";49.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";62.0;"Normal";52.0;"Normal";60.0;"Normal";"Organised";49.0;"Medium";46.0;"Press";52.0;"Normal";"Cover"
966.0;73.0;9847.0;"2014-09-19 00:00:00";49.0;"Balanced";70.0;"Lots";55.0;"Mixed";"Organised";62.0;"Normal";61.0;"Normal";68.0;"Lots";"Organised";57.0;"Medium";53.0;"Press";56.0;"Normal";"Cover"
968.0;50.0;10167.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Free Form";40.0;"Normal";60.0;"Normal";70.0;"Lots";"Free Form";45.0;"Medium";30.0;"Contain";70.0;"Wide";"Offside Trap"
969.0;50.0;10167.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";48.0;"Normal";55.0;"Normal";65.0;"Normal";"Organised";45.0;"Medium";47.0;"Press";50.0;"Normal";"Cover"
970.0;50.0;10167.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";50.0;"Normal";"Offside Trap"
971.0;50.0;10167.0;"2013-09-20 00:00:00";48.0;"Balanced";49.0;"Little";33.0;"Short";"Organised";46.0;"Normal";62.0;"Normal";45.0;"Normal";"Organised";39.0;"Medium";43.0;"Press";46.0;"Normal";"Cover"
972.0;50.0;10167.0;"2014-09-19 00:00:00";48.0;"Balanced";71.0;"Lots";33.0;"Short";"Organised";69.0;"Risky";62.0;"Normal";45.0;"Normal";"Organised";54.0;"Medium";66.0;"Press";46.0;"Normal";"Offside Trap"
974.0;1754.0;8426.0;"2014-09-19 00:00:00";48.0;"Balanced";50.0;"Normal";37.0;"Mixed";"Organised";49.0;"Normal";50.0;"Normal";52.0;"Normal";"Organised";47.0;"Medium";44.0;"Press";52.0;"Normal";"Cover"
976.0;1914.0;6413.0;"2013-09-20 00:00:00";47.0;"Balanced";49.0;"Little";49.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";54.0;"Normal";"Organised";46.0;"Medium";44.0;"Press";51.0;"Normal";"Cover"
977.0;1914.0;6413.0;"2014-09-19 00:00:00";57.0;"Balanced";41.0;"Normal";39.0;"Mixed";"Organised";57.0;"Normal";50.0;"Normal";54.0;"Normal";"Organised";58.0;"Medium";60.0;"Press";63.0;"Normal";"Cover"
980.0;200.0;9878.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";35.0;"Normal";50.0;"Normal";35.0;"Normal";"Organised";35.0;"Medium";60.0;"Press";50.0;"Normal";"Cover"
981.0;200.0;9878.0;"2012-02-22 00:00:00";65.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";65.0;"Normal";50.0;"Normal";65.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";35.0;"Normal";"Cover"
982.0;200.0;9878.0;"2013-09-20 00:00:00";55.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";58.0;"Normal";47.0;"Normal";36.0;"Normal";"Free Form";44.0;"Medium";48.0;"Press";48.0;"Normal";"Cover"
983.0;200.0;9878.0;"2014-09-19 00:00:00";64.0;"Balanced";52.0;"Normal";36.0;"Mixed";"Organised";51.0;"Normal";64.0;"Normal";54.0;"Normal";"Organised";26.0;"Deep";46.0;"Press";48.0;"Normal";"Cover"
985.0;111086.0;8028.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";45.0;"Mixed";"Organised";45.0;"Normal";35.0;"Normal";70.0;"Lots";"Organised";65.0;"Medium";70.0;"Double";60.0;"Normal";"Cover"
986.0;111086.0;8028.0;"2013-09-20 00:00:00";30.0;"Slow";49.0;"Little";46.0;"Mixed";"Organised";48.0;"Normal";37.0;"Normal";39.0;"Normal";"Organised";32.0;"Deep";45.0;"Press";48.0;"Normal";"Cover"
987.0;111086.0;8028.0;"2014-09-19 00:00:00";64.0;"Balanced";52.0;"Normal";67.0;"Long";"Organised";64.0;"Normal";66.0;"Normal";39.0;"Normal";"Organised";36.0;"Medium";45.0;"Press";48.0;"Normal";"Cover"
989.0;111087.0;8033.0;"2012-02-22 00:00:00";54.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";48.0;"Normal";47.0;"Normal";42.0;"Normal";"Organised";47.0;"Medium";57.0;"Press";48.0;"Normal";"Cover"
990.0;111087.0;8033.0;"2013-09-20 00:00:00";54.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";48.0;"Normal";47.0;"Normal";42.0;"Normal";"Organised";47.0;"Medium";57.0;"Press";48.0;"Normal";"Cover"
991.0;111087.0;8033.0;"2014-09-19 00:00:00";72.0;"Fast";55.0;"Normal";66.0;"Mixed";"Organised";66.0;"Normal";51.0;"Normal";49.0;"Normal";"Organised";29.0;"Deep";35.0;"Press";38.0;"Normal";"Cover"
993.0;110746.0;8023.0;"2013-09-20 00:00:00";67.0;"Fast";49.0;"Little";54.0;"Mixed";"Organised";56.0;"Normal";62.0;"Normal";67.0;"Lots";"Organised";47.0;"Medium";47.0;"Press";63.0;"Normal";"Cover"
994.0;110746.0;8023.0;"2014-09-19 00:00:00";50.0;"Balanced";48.0;"Normal";36.0;"Mixed";"Free Form";52.0;"Normal";36.0;"Normal";52.0;"Normal";"Organised";50.0;"Medium";60.0;"Press";47.0;"Normal";"Cover"
996.0;111429.0;8031.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";50.0;"Mixed";"Organised";45.0;"Normal";35.0;"Normal";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";55.0;"Normal";"Cover"
997.0;111429.0;8031.0;"2011-02-22 00:00:00";46.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";36.0;"Normal";33.0;"Little";53.0;"Normal";"Organised";53.0;"Medium";54.0;"Press";55.0;"Normal";"Cover"
998.0;1570.0;2183.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";40.0;"Mixed";"Organised";45.0;"Normal";40.0;"Normal";70.0;"Lots";"Organised";55.0;"Medium";65.0;"Press";55.0;"Normal";"Cover"
999.0;1570.0;2183.0;"2011-02-22 00:00:00";33.0;"Slow";49.0;"Little";47.0;"Mixed";"Organised";69.0;"Risky";40.0;"Normal";53.0;"Normal";"Organised";55.0;"Medium";34.0;"Press";51.0;"Normal";"Cover"
1000.0;1570.0;2183.0;"2012-02-22 00:00:00";34.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";39.0;"Normal";67.0;"Lots";74.0;"Lots";"Organised";31.0;"Deep";32.0;"Contain";50.0;"Normal";"Cover"
1001.0;1570.0;2183.0;"2013-09-20 00:00:00";34.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";39.0;"Normal";52.0;"Normal";40.0;"Normal";"Organised";57.0;"Medium";32.0;"Contain";50.0;"Normal";"Cover"
1002.0;1790.0;8462.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";55.0;"Normal";"Organised";40.0;"Medium";70.0;"Double";40.0;"Normal";"Cover"
1003.0;1790.0;8462.0;"2011-02-22 00:00:00";36.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";48.0;"Normal";66.0;"Normal";51.0;"Normal";"Organised";36.0;"Medium";44.0;"Press";48.0;"Normal";"Cover"
1004.0;1790.0;8462.0;"2012-02-22 00:00:00";64.0;"Balanced";49.0;"Little";59.0;"Mixed";"Organised";40.0;"Normal";42.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";51.0;"Press";44.0;"Normal";"Cover"
1005.0;1790.0;8462.0;"2013-09-20 00:00:00";68.0;"Fast";49.0;"Little";62.0;"Mixed";"Organised";40.0;"Normal";47.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";51.0;"Press";44.0;"Normal";"Cover"
1006.0;1790.0;8462.0;"2014-09-19 00:00:00";59.0;"Balanced";32.0;"Little";57.0;"Mixed";"Organised";49.0;"Normal";47.0;"Normal";53.0;"Normal";"Organised";39.0;"Medium";40.0;"Press";44.0;"Normal";"Cover"
1008.0;247.0;8640.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";33.0;"Safe";52.0;"Normal";70.0;"Lots";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Cover"
1009.0;247.0;8640.0;"2011-02-22 00:00:00";63.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";67.0;"Risky";65.0;"Normal";68.0;"Lots";"Free Form";57.0;"Medium";37.0;"Press";64.0;"Normal";"Offside Trap"
1010.0;247.0;8640.0;"2012-02-22 00:00:00";33.0;"Slow";49.0;"Little";42.0;"Mixed";"Organised";40.0;"Normal";55.0;"Normal";48.0;"Normal";"Organised";43.0;"Medium";30.0;"Contain";48.0;"Normal";"Cover"
1011.0;247.0;8640.0;"2013-09-20 00:00:00";54.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";55.0;"Normal";58.0;"Normal";55.0;"Normal";"Organised";43.0;"Medium";50.0;"Press";48.0;"Normal";"Cover"
1012.0;247.0;8640.0;"2014-09-19 00:00:00";67.0;"Fast";35.0;"Normal";40.0;"Mixed";"Organised";53.0;"Normal";53.0;"Normal";55.0;"Normal";"Organised";50.0;"Medium";62.0;"Press";55.0;"Normal";"Cover"
1014.0;15.0;10172.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
1015.0;15.0;10172.0;"2011-02-22 00:00:00";51.0;"Balanced";49.0;"Little";49.0;"Mixed";"Organised";36.0;"Normal";48.0;"Normal";52.0;"Normal";"Organised";44.0;"Medium";43.0;"Press";40.0;"Normal";"Cover"
1016.0;15.0;10172.0;"2012-02-22 00:00:00";57.0;"Balanced";49.0;"Little";58.0;"Mixed";"Organised";60.0;"Normal";48.0;"Normal";48.0;"Normal";"Organised";42.0;"Medium";51.0;"Press";44.0;"Normal";"Cover"
1017.0;15.0;10172.0;"2013-09-20 00:00:00";58.0;"Balanced";49.0;"Little";54.0;"Mixed";"Organised";53.0;"Normal";39.0;"Normal";54.0;"Normal";"Organised";49.0;"Medium";47.0;"Press";44.0;"Normal";"Cover"
1018.0;15.0;10172.0;"2014-09-19 00:00:00";52.0;"Balanced";36.0;"Normal";53.0;"Mixed";"Organised";53.0;"Normal";54.0;"Normal";54.0;"Normal";"Organised";50.0;"Medium";44.0;"Press";54.0;"Normal";"Cover"
1020.0;456.0;8696.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";70.0;"Risky";70.0;"Lots";65.0;"Normal";"Free Form";45.0;"Medium";55.0;"Press";50.0;"Normal";"Cover"
1021.0;456.0;8696.0;"2011-02-22 00:00:00";53.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";73.0;"Risky";72.0;"Lots";39.0;"Normal";"Organised";47.0;"Medium";37.0;"Press";53.0;"Normal";"Cover"
1022.0;456.0;8696.0;"2012-02-22 00:00:00";43.0;"Balanced";49.0;"Little";44.0;"Mixed";"Organised";61.0;"Normal";71.0;"Lots";50.0;"Normal";"Organised";50.0;"Medium";50.0;"Press";68.0;"Wide";"Cover"
1023.0;456.0;8696.0;"2013-09-20 00:00:00";47.0;"Balanced";49.0;"Little";44.0;"Mixed";"Organised";61.0;"Normal";71.0;"Lots";50.0;"Normal";"Organised";50.0;"Medium";50.0;"Press";68.0;"Wide";"Cover"
1025.0;86.0;8548.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";70.0;"Wide";"Cover"
1026.0;86.0;8548.0;"2011-02-22 00:00:00";51.0;"Balanced";49.0;"Little";33.0;"Short";"Organised";48.0;"Normal";67.0;"Lots";79.0;"Lots";"Organised";46.0;"Medium";47.0;"Press";51.0;"Normal";"Cover"
1027.0;86.0;8548.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";38.0;"Normal";62.0;"Normal";60.0;"Normal";"Organised";48.0;"Medium";48.0;"Press";62.0;"Normal";"Cover"
1028.0;86.0;8548.0;"2013-09-20 00:00:00";55.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";38.0;"Normal";52.0;"Normal";60.0;"Normal";"Organised";48.0;"Medium";48.0;"Press";52.0;"Normal";"Cover"
1029.0;86.0;8548.0;"2014-09-19 00:00:00";45.0;"Balanced";49.0;"Normal";45.0;"Mixed";"Organised";38.0;"Normal";62.0;"Normal";60.0;"Normal";"Organised";48.0;"Medium";48.0;"Press";62.0;"Normal";"Cover"
1031.0;480.0;8370.0;"2010-02-22 00:00:00";40.0;"Balanced";49.0;"Little";30.0;"Short";"Organised";35.0;"Normal";50.0;"Normal";70.0;"Lots";"Organised";30.0;"Deep";50.0;"Press";40.0;"Normal";"Offside Trap"
1032.0;480.0;8370.0;"2011-02-22 00:00:00";53.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";44.0;"Normal";56.0;"Normal";61.0;"Normal";"Organised";58.0;"Medium";52.0;"Press";68.0;"Wide";"Cover"
1033.0;480.0;8370.0;"2012-02-22 00:00:00";41.0;"Balanced";49.0;"Little";44.0;"Mixed";"Organised";44.0;"Normal";44.0;"Normal";47.0;"Normal";"Organised";63.0;"Medium";51.0;"Press";59.0;"Normal";"Cover"
1034.0;480.0;8370.0;"2013-09-20 00:00:00";45.0;"Balanced";49.0;"Little";44.0;"Mixed";"Free Form";44.0;"Normal";44.0;"Normal";47.0;"Normal";"Organised";63.0;"Medium";51.0;"Press";59.0;"Normal";"Cover"
1035.0;480.0;8370.0;"2014-09-19 00:00:00";45.0;"Balanced";52.0;"Normal";44.0;"Mixed";"Organised";44.0;"Normal";44.0;"Normal";47.0;"Normal";"Organised";63.0;"Medium";51.0;"Press";59.0;"Normal";"Cover"
1037.0;1793.0;9798.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";60.0;"Press";70.0;"Wide";"Cover"
1038.0;1793.0;9798.0;"2011-02-22 00:00:00";49.0;"Balanced";49.0;"Little";36.0;"Mixed";"Organised";57.0;"Normal";73.0;"Lots";55.0;"Normal";"Organised";49.0;"Medium";31.0;"Contain";67.0;"Wide";"Cover"
1039.0;1793.0;9798.0;"2012-02-22 00:00:00";49.0;"Balanced";49.0;"Little";49.0;"Mixed";"Organised";46.0;"Normal";58.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";51.0;"Press";45.0;"Normal";"Cover"
1040.0;1793.0;9798.0;"2013-09-20 00:00:00";49.0;"Balanced";49.0;"Little";61.0;"Mixed";"Organised";55.0;"Normal";58.0;"Normal";37.0;"Normal";"Organised";39.0;"Medium";44.0;"Press";52.0;"Normal";"Cover"
1041.0;1793.0;9798.0;"2014-09-19 00:00:00";44.0;"Balanced";26.0;"Little";72.0;"Long";"Organised";71.0;"Risky";39.0;"Normal";37.0;"Normal";"Organised";58.0;"Medium";52.0;"Press";52.0;"Normal";"Cover"
1043.0;449.0;8603.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";45.0;"Mixed";"Organised";30.0;"Safe";50.0;"Normal";55.0;"Normal";"Free Form";50.0;"Medium";45.0;"Press";55.0;"Normal";"Offside Trap"
1044.0;449.0;8603.0;"2011-02-22 00:00:00";37.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";68.0;"Risky";66.0;"Normal";72.0;"Lots";"Free Form";42.0;"Medium";40.0;"Press";53.0;"Normal";"Cover"
1045.0;449.0;8603.0;"2012-02-22 00:00:00";55.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";59.0;"Normal";43.0;"Normal";53.0;"Normal";"Organised";58.0;"Medium";49.0;"Press";58.0;"Normal";"Cover"
1046.0;449.0;8603.0;"2013-09-20 00:00:00";59.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";59.0;"Normal";43.0;"Normal";53.0;"Normal";"Organised";58.0;"Medium";49.0;"Press";58.0;"Normal";"Cover"
1047.0;449.0;8603.0;"2014-09-19 00:00:00";59.0;"Balanced";49.0;"Normal";37.0;"Mixed";"Organised";59.0;"Normal";43.0;"Normal";53.0;"Normal";"Organised";58.0;"Medium";49.0;"Press";58.0;"Normal";"Cover"
1049.0;243.0;8633.0;"2010-02-22 00:00:00";55.0;"Balanced";49.0;"Little";30.0;"Short";"Free Form";70.0;"Risky";60.0;"Normal";70.0;"Lots";"Free Form";65.0;"Medium";40.0;"Press";65.0;"Normal";"Offside Trap"
1050.0;243.0;8633.0;"2011-02-22 00:00:00";54.0;"Balanced";49.0;"Little";39.0;"Mixed";"Free Form";67.0;"Risky";60.0;"Normal";67.0;"Lots";"Free Form";68.0;"High";55.0;"Press";55.0;"Normal";"Cover"
1051.0;243.0;8633.0;"2012-02-22 00:00:00";45.0;"Balanced";49.0;"Little";35.0;"Mixed";"Free Form";71.0;"Risky";54.0;"Normal";73.0;"Lots";"Free Form";49.0;"Medium";60.0;"Press";68.0;"Wide";"Cover"
1052.0;243.0;8633.0;"2013-09-20 00:00:00";50.0;"Balanced";49.0;"Little";41.0;"Mixed";"Organised";68.0;"Risky";54.0;"Normal";72.0;"Lots";"Free Form";39.0;"Medium";49.0;"Press";65.0;"Normal";"Cover"
1053.0;243.0;8633.0;"2014-09-19 00:00:00";50.0;"Balanced";54.0;"Normal";41.0;"Mixed";"Organised";68.0;"Risky";54.0;"Normal";69.0;"Lots";"Free Form";39.0;"Medium";49.0;"Press";65.0;"Normal";"Cover"
